journey_date,cls,QUOTA_CODE,PSGN,dayofweek,month,is_weekend,cls_enc,quota_enc,lag1,lag2,lag3,lag7,lag14,lag30,rolling_7_mean,rolling_7_std
2024-12-28,SL,SS,70,5,12,1,3,10,65.0,62.0,60.0,74.0,94.0,92.0,59.285714285714285,74.11188452989701
2024-12-28,3A,PT,66,5,12,1,2,9,65.0,66.0,66.0,66.0,66.0,66.0,68.14285714285714,69.84608929981339
2024-12-28,3A,HP,4,5,12,1,2,5,6.0,4.0,6.0,3.0,4.0,3.0,61.57142857142857,73.67690081896131
2024-12-28,3A,GN,755,5,12,1,2,3,756.0,650.0,648.0,684.0,703.0,553.0,169.28571428571428,267.7173349422339
2024-12-28,3A,FT,2,5,12,1,2,2,2.0,1.0,1.0,1.0,1.0,1.0,159.28571428571428,273.2079270968767
2024-12-28,2A,TQ,55,5,12,1,1,11,47.0,39.0,40.0,46.0,42.0,35.0,135.57142857142858,274.96718418922893
2024-12-28,2A,SS,28,5,12,1,1,10,29.0,31.0,34.0,29.0,34.0,42.0,138.57142857142858,273.45374815670993
2024-12-28,2A,PT,24,5,12,1,1,9,19.0,24.0,24.0,24.0,24.0,24.0,132.0,276.05675744914186
2024-12-28,2A,OS,2,5,12,1,1,7,2.0,2.0,2.0,3.0,2.0,2.0,123.0,279.60925115835204
2024-12-28,2A,GN,213,5,12,1,1,3,248.0,214.0,230.0,228.0,208.0,165.0,157.57142857142858,277.6861880749922
2024-12-28,1A,GN,67,5,12,1,0,3,75.0,66.0,61.0,67.0,74.0,61.0,60.285714285714285,86.70585194729439
2024-12-28,3A,OS,2,5,12,1,2,7,2.0,2.0,4.0,4.0,2.0,4.0,60.285714285714285,86.70585194729439
2024-12-29,3A,TQ,151,6,12,1,2,11,136.0,146.0,119.0,109.0,137.0,123.0,73.0,90.8588649133074
2024-12-29,SL,FT,1,6,12,1,3,2,1.0,5.0,2.0,1.0,3.0,6.0,69.0,93.69098142298076
2024-12-29,SL,GN,978,6,12,1,3,3,943.0,931.0,863.0,887.0,930.0,869.0,201.0,339.6262651798307
2024-12-29,SL,HP,5,6,12,1,3,5,4.0,3.0,4.0,2.0,5.0,3.0,201.28571428571428,339.43173800030166
2024-12-29,SL,TQ,196,6,12,1,3,11,180.0,213.0,187.0,164.0,203.0,131.0,191.57142857142856,338.8445352187633
2024-12-29,SL,OS,2,6,12,1,3,7,4.0,2.0,2.0,2.0,2.0,6.0,181.42857142857144,343.93984800778725
2024-12-29,SL,PT,72,6,12,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,191.42857142857144,338.833222073859
2024-12-29,SL,SS,69,6,12,1,3,10,70.0,65.0,62.0,67.0,77.0,80.0,182.0,341.54013917352
2024-12-29,SL,LD,9,6,12,1,3,6,6.0,8.0,13.0,7.0,10.0,7.0,182.7142857142857,341.10346147257457
2024-12-29,3A,SS,47,6,12,1,2,10,50.0,52.0,54.0,58.0,69.0,68.0,55.142857142857146,62.93761083123683
2024-12-29,3A,OS,2,6,12,1,2,7,2.0,2.0,2.0,2.0,2.0,2.0,54.85714285714285,63.21241589917987
2024-12-29,3A,HP,5,6,12,1,2,5,4.0,6.0,4.0,4.0,4.0,3.0,29.714285714285715,32.851759393365604
2024-12-29,3A,GN,787,6,12,1,2,3,755.0,756.0,650.0,674.0,630.0,582.0,137.0,274.2511014866989
2024-12-29,3A,FT,2,6,12,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,127.0,278.2630649822832
2024-12-29,2A,TQ,40,6,12,1,1,11,55.0,47.0,39.0,45.0,41.0,34.0,124.85714285714286,278.8323442330126
2024-12-29,2A,SS,28,6,12,1,1,10,28.0,29.0,31.0,43.0,41.0,38.0,128.0,277.38961768602843
2024-12-29,2A,PT,24,6,12,1,1,9,24.0,19.0,24.0,24.0,24.0,24.0,124.28571428571428,278.7787140880244
2024-12-29,2A,GN,221,6,12,1,1,3,213.0,248.0,214.0,221.0,240.0,202.0,154.42857142857142,274.7306906425878
2024-12-29,1A,GN,65,6,12,1,0,3,67.0,75.0,66.0,56.0,66.0,60.0,163.42857142857142,269.972132600669
2024-12-29,3A,PT,66,6,12,1,2,9,66.0,65.0,66.0,66.0,66.0,66.0,65.0,69.5557330491264
2024-12-30,SL,TQ,205,0,12,0,3,11,196.0,180.0,213.0,153.0,153.0,176.0,92.71428571428572,78.3617982729635
2024-12-30,SL,HP,4,0,12,0,3,5,5.0,4.0,3.0,3.0,5.0,5.0,85.57142857142857,84.4173306512765
2024-12-30,SL,LD,7,0,12,0,3,6,9.0,6.0,8.0,9.0,2.0,16.0,82.85714285714286,86.84743053468787
2024-12-30,3A,TQ,127,0,12,0,2,11,151.0,136.0,146.0,111.0,120.0,126.0,101.0,85.76129663199568
2024-12-30,SL,PT,72,0,12,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,80.85714285714286,70.22209664446166
2024-12-30,SL,SS,66,0,12,0,3,10,69.0,70.0,65.0,70.0,92.0,88.0,81.14285714285714,70.16036053554346
2024-12-30,SL,OS,3,0,12,0,3,7,2.0,4.0,2.0,2.0,2.0,2.0,72.0,76.35880215579581
2024-12-30,3A,SS,34,0,12,0,2,10,47.0,50.0,52.0,59.0,62.0,83.0,50.71428571428572,53.32514818144281
2024-12-30,SL,GN,961,0,12,0,3,3,978.0,943.0,931.0,882.0,898.0,872.0,189.7142857142857,351.0895964877135
2024-12-30,3A,LD,1,0,12,0,2,6,1.0,2.0,1.0,2.0,1.0,1.0,188.57142857142856,351.78822092411383
2024-12-30,1A,GN,52,0,12,0,0,3,65.0,67.0,75.0,61.0,63.0,72.0,176.28571428571428,354.8077950504642
2024-12-30,2A,GN,230,0,12,0,1,3,221.0,213.0,248.0,206.0,204.0,205.0,197.57142857142856,351.9667868529924
2024-12-30,2A,PT,24,0,12,0,1,9,24.0,24.0,19.0,24.0,24.0,24.0,191.1428571428572,355.1034725125578
2024-12-30,3A,PT,66,0,12,0,2,9,66.0,66.0,65.0,66.0,66.0,66.0,200.28571428571428,350.21218058281767
2024-12-30,2A,TQ,46,0,12,0,1,11,40.0,55.0,47.0,45.0,35.0,39.0,199.28571428571428,350.7324309145631
2024-12-30,3A,GN,761,0,12,0,2,3,787.0,755.0,756.0,680.0,660.0,609.0,172.0,280.4401302714494
2024-12-30,3A,HP,4,0,12,0,2,5,5.0,4.0,6.0,3.0,4.0,6.0,172.57142857142858,280.03741246653675
2024-12-30,2A,SS,21,0,12,0,1,10,28.0,28.0,29.0,32.0,40.0,39.0,167.28571428571428,282.74235285015044
2024-12-31,3A,SS,45,1,12,0,2,10,34.0,47.0,50.0,48.0,68.0,76.0,140.57142857142858,285.64071671878304
2024-12-31,SL,TQ,192,1,12,0,3,11,205.0,196.0,180.0,175.0,147.0,178.0,166.42857142857142,281.49177438713895
2024-12-31,SL,SS,57,1,12,0,3,10,66.0,69.0,70.0,69.0,86.0,98.0,166.42857142857142,281.49177438713895
2024-12-31,SL,PT,72,1,12,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,171.0,279.3480505271769
2024-12-31,SL,LD,3,1,12,0,3,6,7.0,9.0,6.0,6.0,9.0,6.0,59.57142857142857,69.20707368196163
2024-12-31,SL,HP,3,1,12,0,3,5,4.0,5.0,4.0,2.0,5.0,4.0,59.42857142857143,69.33939991775094
2024-12-31,SL,GN,971,1,12,0,3,3,961.0,978.0,943.0,887.0,827.0,916.0,192.7142857142857,345.5274780610637
2024-12-31,3A,TQ,154,1,12,0,2,11,127.0,151.0,136.0,124.0,117.0,129.0,206.0,340.1538867434376
2024-12-31,3A,PT,66,1,12,0,2,9,66.0,66.0,66.0,66.0,66.0,66.0,186.1428571428572,344.2544739827554
2024-12-31,3A,OS,1,1,12,0,2,7,2.0,2.0,2.0,5.0,6.0,2.0,177.0,348.7969801092524
2024-12-31,3A,HP,5,1,12,0,2,5,4.0,5.0,4.0,2.0,5.0,6.0,167.28571428571428,353.1287368112452
2024-12-31,3A,GN,726,1,12,0,2,3,761.0,787.0,755.0,715.0,572.0,642.0,275.0,406.9782958995893
2024-12-31,2A,TQ,37,1,12,0,1,11,46.0,40.0,55.0,41.0,43.0,44.0,281.0,402.6031958806756
2024-12-31,2A,SS,29,1,12,0,1,10,21.0,28.0,28.0,29.0,33.0,43.0,146.71428571428572,274.319591161913
2024-12-31,2A,PT,24,1,12,0,1,9,24.0,24.0,24.0,24.0,24.0,24.0,132.0,278.287022095296
2024-12-31,2A,HO,4,1,12,0,1,4,2.0,1.0,2.0,1.0,2.0,1.0,122.85714285714286,281.8453645597363
2024-12-31,2A,GN,205,1,12,0,1,3,230.0,221.0,213.0,230.0,189.0,205.0,155.42857142857142,278.7076467931107
2024-12-31,1A,GN,61,1,12,0,0,3,52.0,65.0,67.0,62.0,59.0,65.0,162.28571428571428,274.92587745652287
2025-01-01,SL,GN,936,2,1,0,3,3,971.0,961.0,978.0,997.0,839.0,897.0,192.28571428571428,351.8440536590591
2025-01-01,SL,HP,3,2,1,0,3,5,3.0,4.0,5.0,3.0,3.0,4.0,186.1428571428572,355.183252500936
2025-01-01,SL,LD,8,2,1,0,3,6,3.0,7.0,9.0,8.0,7.0,11.0,183.57142857142856,356.6402749470208
2025-01-01,SL,TQ,167,2,1,0,3,11,192.0,205.0,196.0,177.0,143.0,158.0,207.57142857142856,349.6974202282402
2025-01-01,SL,PT,72,2,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,217.57142857142856,343.79007991450203
2025-01-01,SL,SS,84,2,1,0,3,10,57.0,66.0,69.0,60.0,69.0,93.0,192.8571428571429,348.9276088108778
2025-01-01,SL,FT,1,2,1,0,3,2,1.0,1.0,5.0,1.0,1.0,6.0,185.57142857142856,352.86912453148955
2025-01-01,SL,OS,2,2,1,0,3,7,3.0,2.0,4.0,2.0,2.0,2.0,47.285714285714285,70.32475686821083
2025-01-01,3A,TQ,119,2,1,0,2,11,154.0,127.0,151.0,127.0,122.0,125.0,68.85714285714286,77.29042323477698
2025-01-01,3A,SS,48,2,1,0,2,10,45.0,34.0,47.0,37.0,75.0,64.0,74.85714285714286,72.82725810993382
2025-01-01,1A,GN,60,2,1,0,0,3,61.0,52.0,65.0,61.0,61.0,59.0,56.142857142857146,51.38232047255506
2025-01-01,3A,OS,1,2,1,0,2,7,1.0,2.0,2.0,4.0,3.0,2.0,46.0,54.63515351860508
2025-01-01,3A,HP,4,2,1,0,2,5,5.0,4.0,5.0,6.0,3.0,4.0,38.57142857142857,56.39697729152362
2025-01-01,3A,GN,659,2,1,0,2,3,726.0,761.0,787.0,648.0,587.0,637.0,142.14285714285714,263.0401924747317
2025-01-01,2A,TQ,47,2,1,0,1,11,37.0,46.0,40.0,40.0,39.0,39.0,147.0,260.3427228353701
2025-01-01,2A,SS,25,2,1,0,1,10,29.0,21.0,28.0,34.0,26.0,32.0,129.14285714285714,264.0431963217584
2025-01-01,2A,PT,20,2,1,0,1,9,24.0,24.0,24.0,24.0,24.0,21.0,126.14285714285714,265.274969651889
2025-01-01,2A,GN,229,2,1,0,1,3,205.0,230.0,221.0,230.0,193.0,187.0,146.71428571428572,264.96459781495173
2025-01-01,3A,PT,66,2,1,0,2,9,66.0,66.0,66.0,66.0,66.0,66.0,155.42857142857142,260.4923908951789
2025-01-02,3A,TQ,133,3,1,0,2,11,119.0,154.0,127.0,119.0,111.0,110.0,68.71428571428571,71.03687841705542
2025-01-02,SL,GN,821,3,1,0,3,3,936.0,971.0,961.0,863.0,838.0,880.0,197.1428571428572,333.1663391217821
2025-01-02,SL,HO,3,3,1,0,3,4,1.0,1.0,1.0,1.0,2.0,6.0,193.1428571428572,335.6801198420062
2025-01-02,SL,HP,5,3,1,0,3,5,3.0,3.0,4.0,4.0,3.0,8.0,190.1428571428572,337.53243230413227
2025-01-02,3A,HP,8,3,1,0,2,5,4.0,5.0,4.0,4.0,4.0,3.0,161.42857142857142,344.53488316030734
2025-01-02,SL,PT,72,3,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,171.57142857142858,340.0406138207904
2025-01-02,SL,SS,80,3,1,0,3,10,84.0,57.0,66.0,62.0,90.0,79.0,174.14285714285714,339.1761727929558
2025-01-02,SL,TQ,187,3,1,0,3,11,167.0,192.0,205.0,187.0,135.0,151.0,181.0,338.3597690821622
2025-01-02,SL,LD,7,3,1,0,3,6,8.0,3.0,7.0,13.0,1.0,10.0,48.42857142857143,62.98374695867067
2025-01-02,3A,SS,44,3,1,0,2,10,48.0,45.0,34.0,54.0,46.0,97.0,55.142857142857146,59.49349704360665
2025-01-02,2A,TQ,42,3,1,0,1,11,47.0,37.0,46.0,39.0,41.0,34.0,61.42857142857143,55.23844416968245
2025-01-02,3A,GN,662,3,1,0,2,3,659.0,726.0,761.0,650.0,603.0,557.0,155.0,227.60052724016467
2025-01-02,3A,FT,2,3,1,0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,145.0,233.3209520524628
2025-01-02,2A,SS,25,3,1,0,1,10,25.0,29.0,21.0,31.0,34.0,37.0,136.57142857142858,236.92956558357187
2025-01-02,2A,PT,24,3,1,0,1,9,20.0,24.0,24.0,24.0,24.0,24.0,115.57142857142856,240.2740498839194
2025-01-02,2A,OS,2,3,1,0,1,7,2.0,2.0,2.0,2.0,2.0,2.0,114.71428571428572,240.7320185640164
2025-01-02,2A,GN,228,3,1,0,1,3,229.0,205.0,230.0,214.0,195.0,204.0,140.57142857142858,242.08872832280605
2025-01-02,1A,GN,62,3,1,0,0,3,60.0,61.0,52.0,66.0,65.0,51.0,142.42857142857142,241.29985297886125
2025-01-02,3A,PT,66,3,1,0,2,9,66.0,66.0,66.0,66.0,66.0,66.0,57.71428571428572,79.70092907387924
2025-01-03,SL,GN,909,4,1,0,3,3,821.0,936.0,971.0,931.0,954.0,835.0,174.71428571428572,294.8986912402952
2025-01-03,3A,TQ,134,4,1,0,2,11,133.0,119.0,154.0,146.0,110.0,117.0,190.1428571428572,288.5165671565678
2025-01-03,SL,HP,6,4,1,0,3,5,5.0,3.0,3.0,3.0,4.0,6.0,188.0,290.04252561765395
2025-01-03,3A,SS,54,4,1,0,2,10,44.0,48.0,45.0,52.0,54.0,64.0,194.0,285.959204549648
2025-01-03,SL,PT,72,4,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,171.57142857142858,288.89840033182355
2025-01-03,SL,SS,77,4,1,0,3,10,80.0,84.0,57.0,65.0,82.0,71.0,174.42857142857142,287.7075234463289
2025-01-03,SL,TQ,189,4,1,0,3,11,187.0,167.0,192.0,213.0,177.0,138.0,191.7142857142857,283.7144775331452
2025-01-03,SL,LD,9,4,1,0,3,6,7.0,8.0,3.0,8.0,4.0,12.0,75.42857142857143,66.3647927314405
2025-01-03,3A,PT,66,4,1,0,2,9,66.0,66.0,66.0,65.0,66.0,63.0,65.85714285714286,61.31728568528548
2025-01-03,1A,GN,74,4,1,0,0,3,62.0,60.0,61.0,75.0,57.0,54.0,74.0,55.38652062251264
2025-01-03,3A,HP,6,4,1,0,2,5,8.0,4.0,5.0,6.0,4.0,5.0,68.85714285714286,60.10665124435814
2025-01-03,3A,HO,12,4,1,0,2,4,2.0,2.0,4.0,1.0,1.0,23.0,58.85714285714285,65.11126008976954
2025-01-03,3A,GN,673,4,1,0,2,3,662.0,659.0,726.0,756.0,657.0,677.0,142.0,238.18130349239075
2025-01-03,2A,TQ,39,4,1,0,1,11,42.0,47.0,37.0,47.0,41.0,41.0,121.28571428571428,239.9143696444752
2025-01-03,2A,SS,20,4,1,0,1,10,25.0,25.0,29.0,29.0,27.0,36.0,123.85714285714286,238.5780295636572
2025-01-03,2A,PT,22,4,1,0,1,9,24.0,20.0,24.0,19.0,24.0,21.0,117.85714285714286,240.7934305384541
2025-01-03,2A,GN,203,4,1,0,1,3,228.0,229.0,205.0,248.0,208.0,198.0,141.57142857142858,242.54336872874248
2025-01-03,3A,OS,2,4,1,0,2,7,1.0,1.0,2.0,4.0,4.0,4.0,140.57142857142858,243.1994086772281
2025-01-04,3A,TQ,130,5,1,1,2,11,134.0,133.0,119.0,136.0,131.0,119.0,159.42857142857142,235.66491546463445
2025-01-04,SL,GN,918,5,1,1,3,3,909.0,821.0,936.0,943.0,875.0,837.0,194.7142857142857,325.0106225370265
2025-01-04,SL,HP,8,5,1,1,3,5,6.0,5.0,3.0,4.0,2.0,3.0,189.57142857142856,328.1000137878995
2025-01-04,SL,TQ,190,5,1,1,3,11,189.0,187.0,167.0,180.0,178.0,122.0,213.0,320.1489236797994
2025-01-04,SL,PT,72,5,1,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,219.8571428571429,315.91213365503523
2025-01-04,SL,SS,63,5,1,1,3,10,77.0,80.0,84.0,70.0,74.0,90.0,198.28571428571428,320.38711703485444
2025-01-04,3A,SS,59,5,1,1,2,10,54.0,44.0,48.0,50.0,68.0,68.0,205.8571428571429,315.5373345957816
2025-01-04,SL,LD,9,5,1,1,3,6,9.0,7.0,8.0,6.0,6.0,7.0,188.0,323.7128357047351
2025-01-04,3A,OS,3,5,1,1,2,7,2.0,1.0,1.0,2.0,2.0,2.0,58.42857142857143,65.79477472378679
2025-01-04,3A,PT,66,5,1,1,2,9,66.0,66.0,66.0,66.0,66.0,63.0,67.0,61.600865794792966
2025-01-04,3A,GN,694,5,1,1,2,3,673.0,662.0,659.0,755.0,684.0,616.0,136.14285714285714,238.62622695436733
2025-01-04,2A,TQ,46,5,1,1,1,11,39.0,42.0,47.0,55.0,46.0,41.0,131.42857142857142,240.42383211241795
2025-01-04,2A,SS,27,5,1,1,1,10,20.0,25.0,25.0,28.0,29.0,47.0,123.28571428571428,243.5198241661362
2025-01-04,2A,PT,24,5,1,1,1,9,22.0,24.0,20.0,24.0,24.0,22.0,118.71428571428572,245.3308747288837
2025-01-04,2A,OS,2,5,1,1,1,7,2.0,2.0,2.0,2.0,2.0,2.0,117.71428571428572,245.8663012599312
2025-01-04,2A,GN,187,5,1,1,1,3,203.0,228.0,229.0,213.0,228.0,189.0,146.42857142857142,241.803540877617
2025-01-05,SL,SS,86,6,1,1,3,10,63.0,77.0,80.0,69.0,67.0,78.0,171.42857142857142,332.5296263206532
2025-01-05,SL,OS,4,6,1,1,3,7,2.0,3.0,2.0,4.0,2.0,1.0,161.14285714285714,337.12728979394484
2025-01-05,SL,PT,72,6,1,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,170.57142857142858,332.96238883836907
2025-01-05,SL,TQ,219,6,1,1,3,11,190.0,189.0,187.0,196.0,164.0,149.0,179.14285714285714,332.51587860403055
2025-01-05,SL,LD,12,6,1,1,3,6,9.0,9.0,7.0,9.0,7.0,8.0,180.28571428571428,331.81456381826524
2025-01-05,3A,SS,49,6,1,1,2,10,59.0,54.0,44.0,47.0,58.0,52.0,57.57142857142857,65.42389253389922
2025-01-05,2A,GN,211,6,1,1,1,3,187.0,203.0,228.0,221.0,221.0,192.0,83.14285714285714,76.81021757429717
2025-01-05,3A,OS,4,6,1,1,2,7,3.0,2.0,1.0,2.0,2.0,1.0,74.57142857142857,82.56483743673073
2025-01-05,3A,HP,4,6,1,1,2,5,4.0,6.0,8.0,5.0,4.0,3.0,74.85714285714286,82.27480086359522
2025-01-05,3A,HO,2,6,1,1,2,4,12.0,2.0,2.0,1.0,2.0,4.0,66.28571428571429,85.67713480604299
2025-01-05,3A,GN,715,6,1,1,2,3,694.0,673.0,662.0,787.0,674.0,609.0,138.28571428571428,253.7963187845176
2025-01-05,2A,TQ,51,6,1,1,1,11,46.0,39.0,42.0,40.0,45.0,37.0,143.57142857142858,251.02513628642865
2025-01-05,2A,SS,21,6,1,1,1,10,27.0,20.0,25.0,28.0,43.0,40.0,139.0,253.10472140993548
2025-01-05,2A,PT,24,6,1,1,1,9,24.0,22.0,24.0,24.0,24.0,22.0,115.71428571428572,255.43995660149287
2025-01-05,2A,OS,2,6,1,1,1,7,2.0,2.0,2.0,2.0,1.0,1.0,115.57142857142856,255.51376815014663
2025-01-05,1A,GN,68,6,1,1,0,3,71.0,74.0,62.0,65.0,56.0,59.0,125.14285714285714,251.86665028107765
2025-01-05,3A,PT,66,6,1,1,2,9,66.0,66.0,66.0,66.0,66.0,66.0,132.85714285714286,248.6298645050723
2025-01-06,SL,TQ,171,0,1,0,3,11,219.0,190.0,189.0,205.0,153.0,198.0,65.0,72.12026992000781
2025-01-06,SL,GN,921,0,1,0,3,3,947.0,918.0,909.0,961.0,882.0,972.0,193.7142857142857,339.80372485976693
2025-01-06,SL,HP,3,0,1,0,3,5,4.0,8.0,6.0,4.0,3.0,3.0,190.42857142857144,341.78982681508603
2025-01-06,3A,TQ,119,0,1,0,2,11,140.0,130.0,134.0,127.0,111.0,121.0,207.0,335.12286304180145
2025-01-06,SL,OS,2,0,1,0,3,7,4.0,2.0,3.0,2.0,2.0,4.0,207.28571428571428,334.91974873876694
2025-01-06,SL,PT,72,0,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,207.42857142857144,334.8521350998871
2025-01-06,SL,SS,81,0,1,0,3,10,86.0,63.0,77.0,66.0,70.0,71.0,210.28571428571428,333.52696756819944
2025-01-06,SL,LD,10,0,1,0,3,6,12.0,9.0,9.0,7.0,9.0,9.0,180.7142857142857,341.7019726241552
2025-01-06,3A,SS,57,0,1,0,2,10,49.0,59.0,54.0,34.0,59.0,67.0,52.42857142857143,50.8522603327903
2025-01-06,3A,HP,5,0,1,0,2,5,4.0,4.0,6.0,4.0,3.0,4.0,52.42857142857143,50.8522603327903
2025-01-06,3A,OS,4,0,1,0,2,7,4.0,3.0,2.0,2.0,4.0,2.0,33.0,35.472994423010505
2025-01-06,3A,GN,647,0,1,0,2,3,715.0,694.0,673.0,761.0,680.0,668.0,134.57142857142858,258.07483226308625
2025-01-06,2A,TQ,39,0,1,0,1,11,51.0,46.0,39.0,46.0,45.0,46.0,131.57142857142858,259.04366243477205
2025-01-06,2A,SS,27,0,1,0,1,10,21.0,27.0,20.0,21.0,32.0,45.0,122.28571428571428,262.0964925911306
2025-01-06,2A,PT,24,0,1,0,1,9,24.0,24.0,22.0,24.0,24.0,24.0,124.0,261.29293905500225
2025-01-06,2A,GN,187,0,1,0,1,3,211.0,187.0,203.0,230.0,206.0,204.0,147.14285714285714,260.7165949017129
2025-01-06,1A,GN,62,0,1,0,0,3,68.0,71.0,74.0,52.0,61.0,75.0,156.28571428571428,255.93860871031623
2025-01-06,3A,PT,66,0,1,0,2,9,66.0,66.0,66.0,66.0,66.0,66.0,165.14285714285714,250.81163487860184
2025-01-07,3A,SS,45,1,1,0,2,10,57.0,49.0,59.0,45.0,48.0,79.0,71.14285714285714,64.47073902537174
2025-01-07,3A,TQ,112,1,1,0,2,11,119.0,140.0,130.0,154.0,124.0,114.0,80.85714285714286,66.03390182684602
2025-01-07,SL,GN,865,1,1,0,3,3,921.0,947.0,918.0,971.0,887.0,965.0,209.42857142857144,319.55847516162
2025-01-07,SL,HP,4,1,1,0,3,5,3.0,4.0,8.0,3.0,2.0,6.0,206.42857142857144,321.68092739175523
2025-01-07,SL,TQ,156,1,1,0,3,11,171.0,219.0,190.0,192.0,175.0,179.0,200.7142857142857,321.94135816207086
2025-01-07,SL,PT,72,1,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,201.28571428571428,321.6699728426204
2025-01-07,SL,SS,60,1,1,0,3,10,81.0,86.0,63.0,57.0,69.0,93.0,203.42857142857144,320.6669389168244
2025-01-07,3A,PT,61,1,1,0,2,9,66.0,66.0,66.0,66.0,66.0,66.0,204.7142857142857,319.99933035644324
2025-01-07,SL,LD,11,1,1,0,3,6,10.0,12.0,9.0,3.0,6.0,9.0,189.1428571428572,327.4311268910511
2025-01-07,3A,OS,1,1,1,0,2,7,4.0,4.0,3.0,2.0,2.0,2.0,58.142857142857146,60.28108761303976
2025-01-07,3A,HP,3,1,1,0,2,5,5.0,4.0,4.0,5.0,2.0,4.0,58.42857142857143,59.980155448452265
2025-01-07,3A,GN,669,1,1,0,2,3,647.0,715.0,694.0,726.0,715.0,649.0,126.42857142857144,232.0063628027332
2025-01-07,2A,GN,204,1,1,0,1,3,187.0,211.0,187.0,205.0,230.0,192.0,142.85714285714286,231.5811078732687
2025-01-07,2A,HO,4,1,1,0,1,4,4.0,2.0,1.0,1.0,2.0,2.0,131.85714285714286,236.77938295062188
2025-01-07,2A,OS,2,1,1,0,1,7,2.0,2.0,2.0,2.0,2.0,2.0,122.71428571428572,240.94516270008936
2025-01-07,1A,GN,50,1,1,0,0,3,62.0,68.0,71.0,61.0,62.0,59.0,130.14285714285714,237.6702397380537
2025-01-07,2A,SS,25,1,1,0,1,10,27.0,21.0,27.0,29.0,29.0,34.0,133.42857142857142,235.7872325797564
2025-01-07,2A,TQ,44,1,1,0,1,11,39.0,51.0,46.0,37.0,41.0,41.0,138.28571428571428,233.0348430926996
2025-01-07,3A,FT,1,1,1,0,2,2,2.0,2.0,2.0,2.0,1.0,2.0,46.142857142857146,66.05913656573985
2025-01-07,2A,PT,17,1,1,0,1,9,24.0,24.0,24.0,24.0,24.0,24.0,22.857142857142858,22.497618921666508
2025-01-08,3A,TQ,126,2,1,0,2,11,112.0,119.0,140.0,119.0,127.0,102.0,38.285714285714285,38.64675185022688
2025-01-08,SL,TQ,165,2,1,0,3,11,156.0,171.0,219.0,167.0,177.0,139.0,60.285714285714285,54.94456080365216
2025-01-08,SL,SS,81,2,1,0,3,10,60.0,81.0,86.0,84.0,60.0,83.0,60.0,54.93936051079228
2025-01-08,SL,PT,72,2,1,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,66.42857142857143,53.03413096884384
2025-01-08,SL,LD,9,2,1,0,3,6,11.0,10.0,12.0,8.0,8.0,6.0,62.42857142857143,56.39697729152249
2025-01-08,SL,HP,4,2,1,0,3,5,4.0,3.0,4.0,3.0,3.0,4.0,62.71428571428572,56.0437754073208
2025-01-08,SL,GN,862,2,1,0,3,3,865.0,921.0,947.0,936.0,997.0,891.0,182.8571428571429,305.4965513015551
2025-01-08,3A,SS,79,2,1,0,2,10,45.0,57.0,49.0,48.0,37.0,83.0,173.28571428571428,309.1147113320646
2025-01-08,3A,HP,2,2,1,0,2,5,3.0,5.0,4.0,4.0,6.0,6.0,151.42857142857142,315.8759551590149
2025-01-08,3A,PT,46,2,1,0,2,9,61.0,66.0,66.0,66.0,66.0,66.0,151.57142857142858,315.82793688064817
2025-01-08,3A,HO,2,2,1,0,2,4,2.0,12.0,2.0,3.0,2.0,2.0,141.57142857142858,319.8498903875901
2025-01-08,3A,GN,625,2,1,0,2,3,669.0,647.0,715.0,659.0,648.0,644.0,235.57142857142856,368.1267250747849
2025-01-08,2A,TQ,48,2,1,0,1,11,44.0,39.0,51.0,47.0,40.0,40.0,241.28571428571428,364.22278634818906
2025-01-08,2A,SS,16,2,1,0,1,10,25.0,27.0,21.0,25.0,34.0,40.0,121.28571428571428,242.52471646254787
2025-01-08,2A,PT,18,2,1,0,1,9,17.0,24.0,24.0,20.0,24.0,23.0,117.28571428571428,244.21760398308564
2025-01-08,2A,GN,206,2,1,0,1,3,204.0,187.0,211.0,229.0,230.0,176.0,146.0,240.3261672533136
2025-01-08,1A,GN,56,2,1,0,0,3,50.0,62.0,68.0,60.0,61.0,57.0,144.42857142857142,241.00958289582604
2025-01-09,3A,TQ,124,3,1,0,2,11,126.0,112.0,119.0,133.0,119.0,135.0,162.14285714285714,233.2276631472857
2025-01-09,SL,GN,882,3,1,0,3,3,862.0,865.0,921.0,821.0,863.0,909.0,189.7142857142857,303.8490383319304
2025-01-09,SL,HP,3,3,1,0,3,5,4.0,4.0,3.0,5.0,4.0,4.0,184.0,307.40147473079475
2025-01-09,3A,PT,54,3,1,0,2,9,46.0,61.0,66.0,66.0,66.0,48.0,187.0,305.6888396174572
